week,controller,mv_mean,mv_std,sum_q_kW,delivery_ratio,penalty_usd,rebound_usd,viol_days,viol_max_K,clip_events,switches,infeas
w11-mar,B5,-3.316184034572735,3.9204679181675974,835.7142857142857,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w11-mar,B6,5.0007142857142854,6.965871432194711,257.14285714285717,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w14-apr-mild,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.478571428571428,0.0,0.0
w14-apr-mild,B2,6.816250976348782,13.048528683432357,295.88238485246796,0.9850111979523669,0.023094959042189476,-1.9356179750407814,20,6.831854647785747,21.09285714285714,0.0,0.14285714285714285
w14-apr-mild,B3,3.788545846334963,5.666775525752655,126.4796444770298,1.0,0.0,-1.903764258349524,0,0.0,20.857142857142858,0.0,0.12142857142857143
w14-apr-mild,B4,3.610955725016344,4.895675276580471,88.45435074169842,1.0,0.0,-1.8496793296726723,0,0.0,21.1,0.0,0.07142857142857142
w14-apr-mild,B5,-4.181067467112416,3.305373968009316,807.1428571428571,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w14-apr-mild,B6,4.533857142857142,6.34164485002948,200.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w20-may,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.85,0.0,0.0
w20-may,B2,51.55786043116915,60.91975368747187,587.8436970693427,0.9840332270874174,0.22310451496626424,-0.9411233468964968,33,9.444009294730094,21.485714285714284,0.0,0.34285714285714286
w20-may,B3,11.107775944256304,17.34246055079967,95.34059734369248,1.0,0.0,0.12860719807914944,0,0.0,21.514285714285716,0.0,0.14285714285714285
w20-may,B4,0.9508332851461431,3.4063300298882666,7.448089119140424,1.0,0.0,0.04324580474412057,0,0.0,21.835714285714285,0.0,0.02142857142857143
w20-may,B5,20.86045931860187,28.12511913646751,928.5714285714286,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w20-may,B6,50.24042857142857,55.48198944101581,614.2857142857143,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w24-jun,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.4,0.0,0.0
w24-jun,B2,16.308265409697444,22.963950926431476,625.4169542478198,0.9878790329869588,0.05181248654319561,-1.6889597245364008,39,6.871463853206279,22.042857142857144,0.0,0.37142857142857144
w24-jun,B3,0.10597029117189538,6.310117886280546,103.34484351330421,1.0,0.0,0.21806355383374776,0,0.0,22.09285714285714,0.0,0.16428571428571428
w24-jun,B4,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.4,0.0,0.0
w24-jun,B5,3.5704875924113932,6.143939673817148,550.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w24-jun,B6,17.942285714285713,14.283654064802887,714.2857142857143,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w29-jul,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.728571428571428,0.0,0.0
w29-jul,B2,7.165474000801347,7.814153347795877,139.98897818835758,0.9891289585534946,0.0025764510648226355,-0.8886974283006245,5,6.518383532836538,21.65714285714286,0.0,0.05714285714285714
w29-jul,B3,-1.33083847058822,0.09579720562598502,0.0,,0.0,0.11668178256031163,0,0.0,21.728571428571428,0.0,0.0
w29-jul,B4,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.728571428571428,0.0,0.0
w29-jul,B5,-6.010271832191782,1.3144517147683807,400.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w29-jul,B6,1.9594285714285713,3.3855388977169913,157.14285714285714,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w33-aug-humid,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.95,0.0,0.0
w33-aug-humid,B2,11.844953953042229,14.748367455342413,203.90893892941685,0.9832549972049104,0.01784866026166215,-0.9999068207173035,19,6.992613790842938,22.942857142857143,0.0,0.12142857142857143
w33-aug-humid,B3,0.33204299009653754,5.41952380170455,30.172432391942493,1.0,0.0,0.03951227887486977,0,0.0,22.892857142857142,0.0,0.04285714285714286
w33-aug-humid,B4,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.95,0.0,0.0
w33-aug-humid,B5,-3.288922129810829,3.2518934958132055,357.14285714285717,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w33-aug-humid,B6,6.852714285714286,7.433013645906087,257.14285714285717,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w37-sep,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.957142857142856,0.0,0.0
w37-sep,B2,2.02286829007453,11.32948009981067,206.11363981312633,0.9815415773536997,0.011203320269855576,-1.3999672443852584,20,8.820650292471441,21.72142857142857,0.0,0.15
w37-sep,B3,-0.38075099453465455,2.826312013007024,35.004195693416136,1.0,0.0,-0.10328871963606251,0,0.0,21.892857142857142,0.0,0.02857142857142857
w37-sep,B4,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.957142857142856,0.0,0.0
w37-sep,B5,-6.728639887747337,1.0038974374205616,271.42857142857144,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w37-sep,B6,1.124142857142857,3.0362621344721195,128.57142857142858,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w42-oct,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.485714285714284,0.0,0.0
w42-oct,B2,4.104645910704966,10.260799027534174,147.8629386477634,0.9805512615851941,0.017675606022077742,-1.6041982493642795,12,7.3184665039018455,21.05,0.0,0.09285714285714286
w42-oct,B3,2.3740070433772344,4.982192964485775,71.3919408802742,1.0,0.0,-0.799740287009448,0,0.0,21.192857142857143,0.0,0.06428571428571428
w42-oct,B4,2.0651341689205847,4.243719462387837,56.25411403321131,1.0,0.0,-0.5560518625232997,0,0.0,21.22142857142857,0.0,0.06428571428571428
w42-oct,B5,-6.957375502826702,1.7235881813665566,228.57142857142858,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w42-oct,B6,1.4305714285714288,3.491236669730354,57.142857142857146,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
