week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh,delivery_ratio,n_obligations,n_delivery_failures,n_fail_warm_start,n_fail_out_of_box,n_fail_clean_in_box,n_warm_starts,T_viol_K,clip_events,mpc_switches,infeasible_starts,market_value_usd,rebound_energy_usd,source,scale
w03-jan-scarcity,2024-01-14,10,B1,0.0,0.0,441.8547519754778,0.0,97.02498021447816,-538.879732189956,0.0,,0,0,0,0,0,0,0.0,21,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,10,B2,517.520285267172,6.955472633990791,441.193315715923,0.0,94.22796146179405,-528.4658045437263,0.0,,0,0,0,0,0,0,0.0,21,0,0,10.413927646229695,-0.6614362595548187,alibaba,1.0
w03-jan-scarcity,2024-01-14,10,B3,129.41990813629752,1.1447985921229167,441.9048587632574,0.0,90.11781967863142,-530.8778798497659,0.0,,0,0,0,0,0,0,0.0,19,0,0,8.001852340190112,0.05010678777955491,alibaba,1.0
w03-jan-scarcity,2024-01-14,10,B4,0.0,0.0,441.8547519754778,0.0,97.02498021447816,-538.879732189956,0.0,,0,0,0,0,0,0,0.0,21,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,10,B5,200.0,2.094,0.0,0.0,0.0,-6.125178082191782,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.125178082191782,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,10,B6,300.0,4.088,0.0,0.0,0.0,4.088,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,4.088,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,11,B1,0.0,0.0,441.1034794238228,0.0,136.36364128836837,-577.4671207121912,0.0,,0,0,0,0,0,0,0.0,23,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,11,B2,517.520285267172,6.955472633990791,439.93287875872437,0.14296825256023019,143.24468965465894,-576.3650640319528,5.283379621590178,0.9591638838360694,1,1,0,0,0,1,2.2772863664761047,23,0,1,1.1020566802384337,-1.1706006650984477,alibaba,1.0
w03-jan-scarcity,2024-01-14,11,B3,129.41990813629752,1.1447985921229167,438.4748527424099,0.0,143.37610283222006,-580.7061569825071,0.0,1.0,1,0,0,0,0,0,2.6995176019518965,23,0,0,-3.2390362703158644,-2.628626681412925,alibaba,1.0
w03-jan-scarcity,2024-01-14,11,B4,0.0,0.0,441.1034794238228,0.0,136.36364128836837,-577.4671207121912,0.0,,0,0,0,0,0,0,0.0,23,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,11,B5,200.0,2.094,1.957361111111111,0.0,0.0,-8.082539193302892,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-8.082539193302892,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,11,B6,300.0,4.088,7.5,0.0,0.0,-3.412,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-3.412,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,12,B1,0.0,0.0,437.33156979253187,0.0,85.71365757689523,-523.045227369427,0.0,,0,0,0,0,0,0,0.0,20,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,12,B2,517.520285267172,6.955472633990791,436.9496015012725,0.08359823690377792,125.9941592549486,-556.071886359134,3.1310201087557274,0.9757998269989411,1,1,0,0,0,1,5.879331015885242,21,0,1,-33.026658989707016,-0.38196829125934073,alibaba,1.0
w03-jan-scarcity,2024-01-14,12,B3,129.41990813629752,1.1447985921229167,437.3946271000764,0.0,79.1623780475875,-515.4122065555409,0.0,,0,0,0,0,0,0,0.0,20,0,0,7.633020813886105,0.06305730754451133,alibaba,1.0
w03-jan-scarcity,2024-01-14,12,B4,0.0,0.0,437.33156979253187,0.0,85.71365757689523,-523.045227369427,0.0,,0,0,0,0,0,0,0.0,20,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,12,B5,200.0,2.094,2.4202083333333335,0.0,0.0,-8.545386415525115,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-8.545386415525115,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,12,B6,300.0,4.088,7.5,0.0,0.0,-3.412,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-3.412,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,13,B1,0.0,0.0,439.4932969521761,0.0,109.84644304102443,-549.3397399932005,0.0,,0,0,0,0,0,0,0.0,21,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,13,B2,517.520285267172,6.955472633990791,438.89990743098645,0.0,104.4055178796972,-536.3499526766929,0.0,,0,0,0,0,0,0,0.0,20,0,0,12.989787316507659,-0.5933895211896356,alibaba,1.0
w03-jan-scarcity,2024-01-14,13,B3,129.41990813629752,1.1447985921229167,439.61549560894815,0.0,100.57232122861251,-539.0430182454377,0.0,,0,0,0,0,0,0,0.0,20,0,0,10.296721747762831,0.12219865677207054,alibaba,1.0
w03-jan-scarcity,2024-01-14,13,B4,0.0,0.0,439.4932969521761,0.0,109.84644304102443,-549.3397399932005,0.0,,0,0,0,0,0,0,0.0,21,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,13,B5,200.0,2.094,0.0,0.0,0.0,-6.125178082191782,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.125178082191782,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,13,B6,300.0,4.088,0.0,0.0,0.0,4.088,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,4.088,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,14,B1,0.0,0.0,438.622049048042,0.0,105.43789485579012,-544.0599439038322,0.0,,0,0,0,0,0,0,0.0,22,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,14,B2,517.520285267172,6.955472633990791,438.3818536110926,0.16276830773906778,130.65681148709623,-562.2459607719371,6.096191301088681,0.9528815277419204,1,1,0,0,0,1,6.376927206220984,22,0,1,-18.186016868104957,-0.24019543694942058,alibaba,1.0
w03-jan-scarcity,2024-01-14,14,B3,129.41990813629752,1.1447985921229167,438.7119078080402,0.0,99.15990466082447,-536.7270138767418,0.0,,0,0,0,0,0,0,0.0,21,0,0,7.332930027090356,0.08985875999820792,alibaba,1.0
w03-jan-scarcity,2024-01-14,14,B4,0.0,0.0,438.622049048042,0.0,105.43789485579012,-544.0599439038322,0.0,,0,0,0,0,0,0,0.0,22,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,14,B5,200.0,2.094,2.4202083333333335,0.0,0.0,-8.545386415525115,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-8.545386415525115,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,14,B6,300.0,4.088,7.5,0.0,0.0,-3.412,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-3.412,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,15,B1,0.0,0.0,425.15048127912706,0.0,84.54228256101219,-509.69276384013926,0.0,,0,0,0,0,0,0,0.0,20,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,15,B2,517.520285267172,6.955472633990791,424.4910585081589,0.0,77.0422043616069,-494.57779023577507,0.0,,0,0,0,0,0,0,0.0,20,0,0,15.114973604364195,-0.659422770968149,alibaba,1.0
w03-jan-scarcity,2024-01-14,15,B3,129.41990813629752,1.1447985921229167,426.8963817211837,0.0,74.11832291445003,-499.8699060435108,0.0,1.0,1,0,0,0,0,0,0.0,21,0,0,9.822857796628455,1.7459004420566089,alibaba,1.0
w03-jan-scarcity,2024-01-14,15,B4,0.0,0.0,425.15048127912706,0.0,84.54228256101219,-509.69276384013926,0.0,,0,0,0,0,0,0,0.0,20,0,0,0.0,0.0,alibaba,1.0
w03-jan-scarcity,2024-01-14,15,B5,200.0,2.094,0.2816666666666667,0.0,0.0,-6.406844748858449,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.406844748858449,0.0,alibaba,1.0
