week,controller,mv_mean,mv_std,sum_q_kW,delivery_ratio,penalty_usd,rebound_usd,viol_days,viol_max_K,clip_events,switches,infeas
w11-mar,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.92142857142857,0.0,0.0
w11-mar,B2,11.00676551993836,17.035614475719846,350.25399318320115,0.8830566877839356,0.23694891108921076,-0.9215572714306692,23,6.302004821464607,21.585714285714285,0.0,0.1357142857142857
w11-mar,B3,4.780673132042147,8.89068430696237,127.25201124835979,0.9887776762031861,0.01187332834998353,-0.16120878465197147,2,1.7332164889178046,21.714285714285715,0.0,0.09285714285714286
w11-mar,B4,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.92142857142857,0.0,0.0
w11-mar,B5,-3.316184034572735,3.9204679181675974,835.7142857142857,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w11-mar,B6,5.0007142857142854,6.965871432194711,257.14285714285717,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w14-apr-mild,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.87857142857143,0.0,0.0
w14-apr-mild,B2,10.473781385894265,13.252871721394307,295.88238485246796,0.8522477677011837,0.20262936763430744,-1.8111175240588502,16,6.301961098284224,21.62857142857143,0.0,0.16428571428571428
w14-apr-mild,B3,5.262954328143522,8.363417705379673,111.96790575352857,0.9939535926982238,0.0047273318250638,-1.3045558227285021,2,1.4426546422234878,21.67142857142857,0.0,0.08571428571428572
w14-apr-mild,B4,3.8659065402101858,5.9441609520763485,39.80565999854657,1.0,0.0,-1.295592156282473,0,0.0,21.714285714285715,0.0,0.07142857142857142
w14-apr-mild,B5,-4.181067467112416,3.305373968009316,807.1428571428571,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w14-apr-mild,B6,4.533857142857142,6.34164485002948,200.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w20-may,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.3,0.0,0.0
w20-may,B2,55.10498288257082,61.943474278972644,587.8436970693427,0.8518324900620678,1.34138736201836,-0.9645495316714333,33,7.398135770837214,21.985714285714284,0.0,0.30714285714285716
w20-may,B3,17.521420230865562,24.171758139674544,162.27697969818715,0.9735021801566238,0.23875785647998937,0.2061904433654818,7,2.8349947817107903,22.107142857142858,0.0,0.12857142857142856
w20-may,B4,0.34670634291527896,1.9953305277143032,3.1496892166201094,1.0,0.0,0.014418520552001317,0,0.0,22.27857142857143,0.0,0.0
w20-may,B5,20.86045931860187,28.12511913646751,928.5714285714286,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w20-may,B6,50.24042857142857,55.48198944101581,614.2857142857143,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w24-jun,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.7,0.0,0.0
w24-jun,B2,18.23526600391094,22.817845283896418,601.0288823757542,0.7956226123505759,0.7064642492520312,-1.621331291082064,42,6.263315616418467,22.635714285714286,0.0,0.32857142857142857
w24-jun,B3,1.500065620230203,10.694059517749743,150.2300287946322,0.959081833792064,0.027967100518419077,0.1880758707798689,11,2.0536029101039617,22.535714285714285,0.0,0.14285714285714285
w24-jun,B4,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.7,0.0,0.0
w24-jun,B5,3.5704875924113932,6.143939673817148,550.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w24-jun,B6,17.942285714285713,14.283654064802887,714.2857142857143,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w29-jul,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.45,0.0,0.0
w29-jul,B2,6.636418244114008,7.333662630911534,139.98897818835758,0.8139161265215368,0.04659477615747,-0.9140808377575304,8,5.675868775221616,22.35,0.0,0.05
w29-jul,B3,-1.0660854144493987,0.20514879551820392,0.0,,0.0,0.09654500316334266,0,0.0,22.45,0.0,0.0
w29-jul,B4,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.45,0.0,0.0
w29-jul,B5,-6.010271832191782,1.3144517147683807,400.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w29-jul,B6,1.9594285714285713,3.3855388977169913,157.14285714285714,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w33-aug-humid,B1,0.0,0.0,0.0,,0.0,0.0,5,0.2505600706184907,23.42142857142857,0.0,0.0
w33-aug-humid,B2,12.476743905699545,14.756465709655767,179.88022885134876,0.782181810446113,0.18907474512604677,-0.9575593362766773,18,5.917826510060749,23.37142857142857,0.0,0.1
w33-aug-humid,B3,1.3969162249446074,7.459188251829519,41.72900681367044,1.0,0.0,0.00999958705512926,6,1.538373917857399,23.364285714285714,0.0,0.04285714285714286
w33-aug-humid,B4,0.0,0.0,0.0,,0.0,0.0,5,0.2505600706184907,23.42142857142857,0.0,0.0
w33-aug-humid,B5,-3.288922129810829,3.2518934958132055,357.14285714285717,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w33-aug-humid,B6,6.852714285714286,7.433013645906087,257.14285714285717,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w37-sep,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.37857142857143,0.0,0.0
w37-sep,B2,3.8976547165570636,10.79901642112173,206.11363981312633,0.7908614192191756,0.12891502898955257,-1.4238408645441787,17,6.302014568122829,22.142857142857142,0.0,0.16428571428571428
w37-sep,B3,0.0920313675519111,4.169933761407065,33.172742605579046,0.9512411401499514,0.0030451909428011927,0.058859954223746055,1,1.442663227557631,22.37857142857143,0.0,0.02142857142857143
w37-sep,B4,0.0,0.0,0.0,,0.0,0.0,0,0.0,22.37857142857143,0.0,0.0
w37-sep,B5,-6.728639887747337,1.0038974374205616,271.42857142857144,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w37-sep,B6,1.124142857142857,3.0362621344721195,128.57142857142858,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w42-oct,B1,0.0,0.0,0.0,,0.0,0.0,0,0.0,21.835714285714285,0.0,0.0
w42-oct,B2,6.322263957024911,10.679331996339375,147.8629386477634,0.795687827169481,0.18382330392275154,-1.6670413783525195,10,6.223333536330216,21.685714285714287,0.0,0.07857142857142857
w42-oct,B3,3.636436109248359,6.223959457566924,53.314423970888335,0.9750887303830953,0.009689393859833965,-0.9598829525886743,3,2.394795316973557,21.771428571428572,0.0,0.02857142857142857
w42-oct,B4,1.727325833019042,3.5769180625418673,20.271691671695454,0.9669017239363764,0.006287257817598412,-0.019490601817329686,0,0.0,21.77857142857143,0.0,0.03571428571428571
w42-oct,B5,-6.957375502826702,1.7235881813665566,228.57142857142858,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w42-oct,B6,1.4305714285714288,3.491236669730354,57.142857142857146,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
