week,controller,mv_mean,mv_std,sum_q_kW,delivery_ratio,penalty_usd,rebound_usd,viol_days,viol_max_K,clip_events,switches,infeas
w20-may,B3,1.4385820752112688,0.8087818625525169,0.0,,0.0,-0.19756089391399376,15,1.434399194422511,21.55,0.0,0.0
w20-may,B4,0.0,0.0,0.0,,0.0,0.0,21,2.7566214166447196,21.571428571428573,0.0,0.0
w20-may,B5,20.86045931860187,28.12511913646751,928.5714285714286,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w20-may,B6,50.24042857142857,55.48198944101581,614.2857142857143,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w24-jun,B1,0.0,0.0,0.0,,0.0,0.0,40,3.556621416644731,21.964285714285715,0.0,0.0
w24-jun,B2,20.43509872272976,28.527320806753046,625.4169542478198,0.9619779025783451,0.1441042944862437,-2.147775826076377,47,19.397915587779494,21.72142857142857,0.0,0.30714285714285716
w24-jun,B3,2.0187114375143063,1.0310154879284537,0.0,,0.0,-0.2479662769178542,40,2.234399194422508,21.964285714285715,0.0,0.0
w24-jun,B4,0.0,0.0,0.0,,0.0,0.0,40,3.556621416644731,21.964285714285715,0.0,0.0
w24-jun,B5,3.5704875924113932,6.143939673817148,550.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w24-jun,B6,17.942285714285713,14.283654064802887,714.2857142857143,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w29-jul,B1,0.0,0.0,0.0,,0.0,0.0,49,4.456621416644737,21.87857142857143,0.0,0.0
w29-jul,B2,9.197572873574542,12.309934166443442,139.98897818835758,0.9472956282021435,0.015567886765736857,-1.1892364018198147,31,19.054570744131922,21.75,0.0,0.04285714285714286
w29-jul,B3,2.147776505210007,1.0950575666626825,0.0,,0.0,-0.15091001319921854,48,3.134399194422514,21.864285714285714,0.0,0.0
w29-jul,B4,0.0,0.0,0.0,,0.0,0.0,49,4.456621416644737,21.87857142857143,0.0,0.0
w29-jul,B5,-6.010271832191782,1.3144517147683807,400.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w29-jul,B6,1.9594285714285713,3.3855388977169913,157.14285714285714,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w33-aug-humid,B1,0.0,0.0,0.0,,0.0,0.0,51,4.356621416644742,23.0,0.0,0.0
w33-aug-humid,B2,14.288034822319927,17.56601913507714,203.90893892941685,0.9665259535222558,0.03011247703273993,-1.3272595702940988,44,17.540558381716778,22.957142857142856,0.0,0.1
w33-aug-humid,B3,2.1398230939989453,1.087913374973044,0.0,,0.0,-0.15368014524977758,50,3.0343991944225195,23.0,0.0,0.0
w33-aug-humid,B4,0.0,0.0,0.0,,0.0,0.0,51,4.356621416644742,23.0,0.0,0.0
w33-aug-humid,B5,-3.288922129810829,3.2518934958132055,357.14285714285717,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w33-aug-humid,B6,6.852714285714286,7.433013645906087,257.14285714285717,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w37-sep,B1,0.0,0.0,0.0,,0.0,0.0,28,2.4566214166447224,21.635714285714286,0.0,0.0
w37-sep,B2,3.728815649039275,17.185980850660215,206.11363981312633,0.9618873931445155,0.022972317680095094,-1.6820566431573427,30,15.820460107948719,21.2,0.0,0.1357142857142857
w37-sep,B3,1.1808261141529228,0.8266067790398505,0.0,,0.0,-0.1364100054382545,22,1.1343991944225138,21.635714285714286,0.0,0.0
w37-sep,B4,0.0,0.0,0.0,,0.0,0.0,28,2.4566214166447224,21.635714285714286,0.0,0.0
w37-sep,B5,-6.728639887747337,1.0038974374205616,271.42857142857144,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w37-sep,B6,1.124142857142857,3.0362621344721195,128.57142857142858,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w42-oct,B1,0.0,0.0,0.0,,0.0,0.0,7,0.014890552292726511,20.97142857142857,0.0,0.0
w42-oct,B2,6.509699157734179,12.677907300338651,147.8629386477634,0.9727130766236005,0.021297138424470174,-1.748412899989905,16,11.580388919067758,20.585714285714285,0.0,0.06428571428571428
w42-oct,B3,0.5148064326689572,0.5652606502190665,0.0,,0.0,-0.11694258627597125,7,0.014890552292726511,20.885714285714286,0.0,0.0
w42-oct,B4,0.0,0.0,0.0,,0.0,0.0,7,0.014890552292726511,20.97142857142857,0.0,0.0
w42-oct,B5,-6.957375502826702,1.7235881813665566,228.57142857142858,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
w42-oct,B6,1.4305714285714288,3.491236669730354,57.142857142857146,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
