week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh,delivery_ratio,n_obligations,n_delivery_failures,n_fail_warm_start,n_fail_out_of_box,n_fail_clean_in_box,n_warm_starts,T_viol_K,clip_events,mpc_switches,infeasible_starts,market_value_usd,rebound_energy_usd,kappa
mild,2024-04-06,3,B3,0.0,0.0,82.60247300263876,0.0,32.681517288215616,-115.28399029085438,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.023302082027768733,-0.023302073332175155,1.0
mild,2024-04-06,3,B4,0.0,0.0,82.62577507597094,0.0,32.68151729691121,-115.30729237288215,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,3,B5,950.0,2.0135,0.726388888888889,0.0,0.0,-6.932066971080671,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.932066971080671,0.0,1.0
mild,2024-04-06,3,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,4,B1,0.0,0.0,81.7871498668901,0.0,22.375900926493795,-104.1630507933839,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,4,B2,0.0,0.0,81.76384779355794,0.0,22.37590084499905,-104.139748638557,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.023302154826907895,-0.023302073332160944,1.0
mild,2024-04-06,4,B3,0.0,0.0,81.76384779355794,0.0,22.37590084499905,-104.139748638557,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.023302154826907895,-0.023302073332160944,1.0
mild,2024-04-06,4,B4,0.0,0.0,81.7871498668901,0.0,22.375900926493795,-104.1630507933839,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,4,B5,950.0,2.0135,1.348472222222222,0.0,0.0,-7.554150304414003,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-7.554150304414003,0.0,1.0
mild,2024-04-06,4,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,5,B1,0.0,0.0,82.41984470408447,0.0,23.305159884363974,-105.72500458844844,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,5,B2,0.0,0.0,82.39654263075232,0.0,23.251593362687533,-105.64813599343985,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.076868595008591,-0.023302073332146733,1.0
mild,2024-04-06,5,B3,0.0,0.0,82.39654263075232,0.0,23.251593362687533,-105.64813599343985,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.076868595008591,-0.023302073332146733,1.0
mild,2024-04-06,5,B4,0.0,0.0,82.41984470408447,0.0,23.305159884363974,-105.72500458844844,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,5,B5,950.0,2.0135,1.4313194444444444,0.0,0.0,-7.636997526636226,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-7.636997526636226,0.0,1.0
mild,2024-04-06,5,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,6,B1,0.0,0.0,81.99760342649782,0.0,25.235467905426837,-107.23307133192466,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,6,B2,0.0,0.0,81.97430135316566,0.0,25.232606558865665,-107.20690791203133,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02616341989333648,-0.023302073332160944,1.0
mild,2024-04-06,6,B3,0.0,0.0,81.97430135316566,0.0,25.232606558865665,-107.20690791203133,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02616341989333648,-0.023302073332160944,1.0
mild,2024-04-06,6,B4,0.0,0.0,81.99760342649782,0.0,25.235467905426837,-107.23307133192466,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,6,B5,950.0,2.0135,2.223263888888889,0.0,0.0,-8.42894197108067,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-8.42894197108067,0.0,1.0
mild,2024-04-06,6,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,7,B1,0.0,0.0,81.47272944046468,0.0,18.452706422433803,-99.92543586289848,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,7,B2,0.0,0.0,81.44942736713251,0.0,18.449845073141788,-99.8992724402743,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02616342262417959,-0.023302073332160944,1.0
mild,2024-04-06,7,B3,0.0,0.0,81.44942736713251,0.0,18.449845073141788,-99.8992724402743,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02616342262417959,-0.023302073332160944,1.0
mild,2024-04-06,7,B4,0.0,0.0,81.47272944046468,0.0,18.452706422433803,-99.92543586289848,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,7,B5,950.0,2.0135,0.16270833333333334,0.0,0.0,-6.368386415525115,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.368386415525115,0.0,1.0
mild,2024-04-06,7,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,8,B1,0.0,0.0,84.18965683243117,0.0,39.140789093419265,-123.33044592585043,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,8,B2,0.0,0.0,84.16635475909902,0.0,39.11795349881276,-123.28430825791179,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.046137667938637605,-0.023302073332146733,1.0
mild,2024-04-06,8,B3,0.0,0.0,84.16635475909902,0.0,39.11795349881276,-123.28430825791179,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.046137667938637605,-0.023302073332146733,1.0
mild,2024-04-06,8,B4,0.0,0.0,84.18965683243117,0.0,39.140789093419265,-123.33044592585043,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,8,B5,950.0,2.0135,1.479861111111111,0.0,0.0,-7.685539193302892,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-7.685539193302892,0.0,1.0
mild,2024-04-06,8,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,9,B1,0.0,0.0,82.3968956940966,0.0,27.346803395119945,-109.74369908921655,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,9,B2,0.0,0.0,82.37359362076442,0.0,27.343941978957208,-109.71753559972163,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.026163489494919645,-0.023302073332175155,1.0
mild,2024-04-06,9,B3,0.0,0.0,82.37359362076442,0.0,27.343941978957208,-109.71753559972163,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.026163489494919645,-0.023302073332175155,1.0
mild,2024-04-06,9,B4,0.0,0.0,82.3968956940966,0.0,27.346803395119945,-109.74369908921655,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,9,B5,950.0,2.0135,1.4508333333333332,0.0,0.0,-7.656511415525115,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-7.656511415525115,0.0,1.0
mild,2024-04-06,9,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,10,B1,0.0,0.0,83.37457034388088,0.0,30.504491441174874,-113.87906178505575,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,10,B2,0.0,0.0,83.3512682705487,0.0,30.504416586184742,-113.85568485673345,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.023376928322306867,-0.023302073332175155,1.0
mild,2024-04-06,10,B3,0.0,0.0,83.3512682705487,0.0,30.504416586184742,-113.85568485673345,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.023376928322306867,-0.023302073332175155,1.0
mild,2024-04-06,10,B4,0.0,0.0,83.37457034388088,0.0,30.504491441174874,-113.87906178505575,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,10,B5,950.0,2.0135,0.7977083333333332,0.0,0.0,-7.003386415525115,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-7.003386415525115,0.0,1.0
mild,2024-04-06,10,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,11,B1,0.0,0.0,83.52100803379142,0.0,30.38233669261699,-113.9033447264084,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,11,B2,0.0,0.0,83.49770596045926,0.0,30.37947528441515,-113.87718124487441,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.026163481533998834,-0.023302073332160944,1.0
mild,2024-04-06,11,B3,0.0,0.0,83.49770596045926,0.0,30.37947528441515,-113.87718124487441,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.026163481533998834,-0.023302073332160944,1.0
mild,2024-04-06,11,B4,0.0,0.0,83.52100803379142,0.0,30.38233669261699,-113.9033447264084,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,11,B5,950.0,2.0135,1.1890277777777776,0.0,0.0,-7.394705859969559,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-7.394705859969559,0.0,1.0
mild,2024-04-06,11,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,12,B1,0.0,0.0,83.71594854971664,0.0,39.43689038087033,-123.15283893058697,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,12,B2,0.0,0.0,83.69264647638448,0.0,39.4340289528201,-123.12667542920458,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02616350138238488,-0.023302073332160944,1.0
mild,2024-04-06,12,B3,0.0,0.0,83.69264647638448,0.0,39.4340289528201,-123.12667542920458,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02616350138238488,-0.023302073332160944,1.0
mild,2024-04-06,12,B4,0.0,0.0,83.71594854971664,0.0,39.43689038087033,-123.15283893058697,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,12,B5,950.0,2.0135,0.2272916666666667,0.0,0.0,-6.432969748858448,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.432969748858448,0.0,1.0
mild,2024-04-06,12,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,13,B1,0.0,0.0,82.45439436110661,0.0,21.476030947380337,-103.93042530848695,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,13,B2,0.0,0.0,82.43109228777446,0.0,21.45319537262223,-103.8842876603967,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.04613764809025156,-0.023302073332146733,1.0
mild,2024-04-06,13,B3,0.0,0.0,82.43109228777446,0.0,21.45319537262223,-103.8842876603967,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.04613764809025156,-0.023302073332146733,1.0
mild,2024-04-06,13,B4,0.0,0.0,82.45439436110661,0.0,21.476030947380337,-103.93042530848695,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,13,B5,950.0,2.0135,0.5981944444444445,0.0,0.0,-6.803872526636226,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.803872526636226,0.0,1.0
mild,2024-04-06,13,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,14,B1,0.0,0.0,82.83183931078719,0.0,25.682904774904078,-108.51474408569126,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,14,B2,0.0,0.0,82.80853723745504,0.0,25.629338191586886,-108.43787542904192,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.07686865664933862,-0.023302073332146733,1.0
mild,2024-04-06,14,B3,0.0,0.0,82.80853723745504,0.0,25.629338191586886,-108.43787542904192,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.07686865664933862,-0.023302073332146733,1.0
mild,2024-04-06,14,B4,0.0,0.0,82.83183931078719,0.0,25.682904774904078,-108.51474408569126,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,14,B5,950.0,2.0135,0.5713194444444445,0.0,0.0,-6.776997526636226,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.776997526636226,0.0,1.0
mild,2024-04-06,14,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,15,B1,0.0,0.0,82.24866788319102,0.0,28.375662007660047,-110.62432989085107,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,15,B2,0.0,0.0,82.22536580985886,0.0,28.372800599458145,-110.598166409317,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.026163481534069888,-0.023302073332160944,1.0
mild,2024-04-06,15,B3,0.0,0.0,82.22536580985886,0.0,28.372800599458145,-110.598166409317,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.026163481534069888,-0.023302073332160944,1.0
mild,2024-04-06,15,B4,0.0,0.0,82.24866788319102,0.0,28.375662007660047,-110.62432989085107,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,15,B5,950.0,2.0135,0.0,0.0,0.0,-6.205678082191781,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.205678082191781,0.0,1.0
mild,2024-04-06,15,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,16,B1,0.0,0.0,83.04642287002329,0.0,35.41557435195945,-118.46199722198274,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,16,B2,0.0,0.0,83.02312079669115,0.0,35.41312412186925,-118.43624491856039,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02575230342235102,-0.023302073332146733,1.0
mild,2024-04-06,16,B3,0.0,0.0,83.02312079669115,0.0,35.41312412186925,-118.43624491856039,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02575230342235102,-0.023302073332146733,1.0
mild,2024-04-06,16,B4,0.0,0.0,83.04642287002329,0.0,35.41557435195945,-118.46199722198274,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,16,B5,950.0,2.0135,0.9651388888888888,0.0,0.0,-7.17081697108067,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-7.17081697108067,0.0,1.0
mild,2024-04-06,16,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,17,B1,0.0,0.0,82.76066389134898,0.0,24.284757368174038,-107.04542125952302,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,17,B2,0.0,0.0,82.73736181801682,0.0,24.28377332306622,-107.02113514108305,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.024286118439974302,-0.023302073332160944,1.0
mild,2024-04-06,17,B3,0.0,0.0,82.73736181801682,0.0,24.28377332306622,-107.02113514108305,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.024286118439974302,-0.023302073332160944,1.0
mild,2024-04-06,17,B4,0.0,0.0,82.76066389134898,0.0,24.284757368174038,-107.04542125952302,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,17,B5,950.0,2.0135,2.016597222222222,0.0,0.0,-8.222275304414003,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-8.222275304414003,0.0,1.0
mild,2024-04-06,17,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,18,B1,0.0,0.0,83.18315042096249,0.0,34.88876122484653,-118.07191164580902,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,18,B2,0.0,0.0,83.15984834763034,0.0,34.865925641400175,-118.02577398903051,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.04613765677851234,-0.023302073332146733,1.0
mild,2024-04-06,18,B3,0.0,0.0,83.15984834763034,0.0,34.865925641400175,-118.02577398903051,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.04613765677851234,-0.023302073332146733,1.0
mild,2024-04-06,18,B4,0.0,0.0,83.18315042096249,0.0,34.88876122484653,-118.07191164580902,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,18,B5,950.0,2.0135,0.4197916666666667,0.0,0.0,-6.625469748858448,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.625469748858448,0.0,1.0
mild,2024-04-06,18,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,19,B1,0.0,0.0,81.66381936833221,0.0,18.927941475760726,-100.59176084409293,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,19,B2,0.0,0.0,81.64051729500007,0.0,18.851607201698506,-100.49212449669858,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.09963634739435179,-0.023302073332146733,1.0
mild,2024-04-06,19,B3,0.0,0.0,81.64051729500007,0.0,18.851607201698506,-100.49212449669858,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.09963634739435179,-0.023302073332146733,1.0
mild,2024-04-06,19,B4,0.0,0.0,81.66381936833221,0.0,18.927941475760726,-100.59176084409293,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-06,19,B5,950.0,2.0135,0.0,0.0,0.0,-6.205678082191781,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-6.205678082191781,0.0,1.0
mild,2024-04-06,19,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,0,B1,0.0,0.0,268.97524922341137,0.0,30.438218518923644,-299.413467742335,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,0,B2,75.76628318096489,7.601631191546207,268.3703726841863,0.0,28.48368743886138,-289.2524289315014,0.0,,0,0,0,0,0,0,0.0,1,0,0,10.161038810833588,-0.6048765392250743,1.0
mild,2024-04-07,0,B3,0.0,0.0,268.9308732032489,0.0,30.43715692598743,-299.36803012923633,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.045437613098670226,-0.044376020162474106,1.0
mild,2024-04-07,0,B4,0.0,0.0,268.97524922341137,0.0,30.438218518923644,-299.413467742335,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,0,B5,500.0,9.5795,0.0,0.0,0.0,1.3603219178082178,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,1.3603219178082178,0.0,1.0
mild,2024-04-07,0,B6,300.0,16.665,0.0,0.0,0.0,16.665,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,16.665,0.0,1.0
mild,2024-04-07,1,B1,0.0,0.0,270.0196872460871,0.0,35.59393050242306,-305.61361774851014,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,1,B2,75.76628318096489,7.601631191546207,269.4174432347707,0.0,33.30930646882067,-295.12511851204516,0.0,,0,0,0,0,0,0,0.0,1,0,0,10.488499236464975,-0.6022440113163725,1.0
mild,2024-04-07,1,B3,0.0,0.0,269.9753112259245,0.0,35.524723897152825,-305.5000351230773,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.11358262543285491,-0.04437602016258779,1.0
mild,2024-04-07,1,B4,0.0,0.0,270.0196872460871,0.0,35.59393050242306,-305.61361774851014,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,1,B5,500.0,9.5795,0.5309722222222223,0.0,0.0,0.8293496955859947,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.8293496955859947,0.0,1.0
mild,2024-04-07,1,B6,300.0,16.665,0.0,0.0,0.0,16.665,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,16.665,0.0,1.0
mild,2024-04-07,2,B1,0.0,0.0,273.2947146236281,0.0,25.41994817930716,-298.71466280293527,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,2,B2,75.76628318096489,7.601631191546207,272.7231300812109,0.0,25.10433987785341,-290.2258387675181,0.0,,0,0,0,0,0,0,0.0,1,0,0,8.488824035417167,-0.571584542417213,1.0
mild,2024-04-07,2,B3,0.0,0.0,273.25033860346554,0.0,25.41730483715756,-298.6676434406231,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.047019362312141766,-0.04437602016258779,1.0
mild,2024-04-07,2,B4,0.0,0.0,273.2947146236281,0.0,25.41994817930716,-298.71466280293527,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,2,B5,500.0,9.5795,0.0,0.0,0.0,1.3603219178082178,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,1.3603219178082178,0.0,1.0
mild,2024-04-07,2,B6,300.0,16.665,0.0,0.0,0.0,16.665,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,16.665,0.0,1.0
mild,2024-04-07,3,B1,0.0,0.0,268.6932116169844,0.0,32.6815173339306,-301.374728950915,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,3,B2,75.76628318096489,7.601631191546207,268.0863586317592,0.0,31.55043833383421,-292.0351657740472,0.0,,0,0,0,0,0,0,0.0,0,0,0,9.339563176867841,-0.6068529852252027,1.0
mild,2024-04-07,3,B3,0.0,0.0,268.6488355968218,0.0,32.68151732454967,-301.33035292137146,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.044376029543570894,-0.04437602016258779,1.0
mild,2024-04-07,3,B4,0.0,0.0,268.6932116169844,0.0,32.6815173339306,-301.374728950915,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,3,B5,500.0,9.5795,0.840625,0.0,0.0,0.5196969178082185,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.5196969178082185,0.0,1.0
mild,2024-04-07,3,B6,300.0,16.665,7.5,0.0,0.0,9.165,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,9.165,0.0,1.0
mild,2024-04-07,4,B1,0.0,0.0,266.19818426206024,0.0,22.69123643590971,-288.88942069796997,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,1.0
mild,2024-04-07,4,B2,75.76628318096489,7.601631191546207,265.8817636708266,0.0,22.600733562868378,-280.88086604214874,0.0,,0,0,0,0,0,0,0.0,2,0,0,8.008554655821229,-0.31642059123362287,1.0
mild,2024-04-07,4,B3,0.0,0.0,266.1538082418977,0.0,22.691236347992056,-288.84504458988977,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.04437610808020054,-0.04437602016253095,1.0
mild,2024-04-07,4,B4,0.0,0.0,266.19818426206024,0.0,22.69123643590971,-288.88942069796997,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,1.0
mild,2024-04-07,4,B5,500.0,9.5795,0.0,0.0,0.0,1.3603219178082178,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,1.3603219178082178,0.0,1.0
mild,2024-04-07,4,B6,300.0,16.665,0.0,0.0,0.0,16.665,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,16.665,0.0,1.0
mild,2024-04-07,5,B1,0.0,0.0,269.7756801593692,0.0,23.60788925038031,-293.3835694097495,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,5,B2,75.76628318096489,7.601631191546207,269.3853124367119,0.0,22.21998046068239,-284.00366170584806,0.0,,0,0,0,0,0,0,0.0,1,0,0,9.379907703901438,-0.39036772265728814,1.0
mild,2024-04-07,5,B3,0.0,0.0,269.7313041392066,0.0,23.53117584088373,-293.26247998009035,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.12108942965915048,-0.04437602016258779,1.0
mild,2024-04-07,5,B4,0.0,0.0,269.7756801593692,0.0,23.60788925038031,-293.3835694097495,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,5,B5,500.0,9.5795,0.5479861111111111,0.0,0.0,0.8123358066971065,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.8123358066971065,0.0,1.0
mild,2024-04-07,5,B6,300.0,16.665,0.0,0.0,0.0,16.665,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,16.665,0.0,1.0
mild,2024-04-07,6,B1,0.0,0.0,267.0141714088446,0.0,25.28127457754632,-292.2954459863909,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,6,B2,75.76628318096489,7.601631191546207,266.40731842361936,0.0,25.12884184681825,-283.9345290788914,0.0,,0,0,0,0,0,0,0.0,0,0,0,8.36091690749953,-0.6068529852252595,1.0
mild,2024-04-07,6,B3,0.0,0.0,266.96979538868203,0.0,25.244562530599858,-292.2143579192819,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.08108806710902172,-0.04437602016258779,1.0
mild,2024-04-07,6,B4,0.0,0.0,267.0141714088446,0.0,25.28127457754632,-292.2954459863909,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,6,B5,500.0,9.5795,0.0,0.0,0.0,1.3603219178082178,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,1.3603219178082178,0.0,1.0
mild,2024-04-07,6,B6,300.0,16.665,0.0,0.0,0.0,16.665,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,16.665,0.0,1.0
mild,2024-04-07,7,B1,0.0,0.0,262.8974627290071,0.0,18.498513106179153,-281.3959758351862,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
mild,2024-04-07,7,B2,75.76628318096489,7.601631191546207,262.2906097437819,0.0,18.3666417112449,-273.0556202634806,0.0,,0,0,0,0,0,0,0.0,0,0,0,8.34035557170563,-0.6068529852252027,1.0
mild,2024-04-07,7,B3,0.0,0.0,262.85308670884456,0.0,18.461801056286628,-281.3148877651312,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.08108807005504559,-0.04437602016253095,1.0
mild,2024-04-07,7,B4,0.0,0.0,262.8974627290071,0.0,18.498513106179153,-281.3959758351862,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0
