week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh,delivery_ratio,n_obligations,n_delivery_failures,n_fail_warm_start,n_fail_out_of_box,n_fail_clean_in_box,n_warm_starts,T_viol_K,clip_events,mpc_switches,infeasible_starts,market_value_usd,rebound_energy_usd,kappa
mild,2024-04-01,1,B5,950.0,7.651000000000001,1.4704166666666667,0.0,0.0,-2.038594748858448,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-2.038594748858448,0.0,0.5
mild,2024-04-01,1,B6,500.0,10.027,0.0,0.0,0.0,10.027,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,10.027,0.0,0.5
mild,2024-04-01,2,B1,0.0,0.0,101.35286857026797,0.0,4.850351489368722,-106.20322005963669,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,2,B2,0.0,0.0,101.29479737877404,0.0,4.843515015273529,-106.13831239404756,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.06490766558913208,-0.058071191493937135,0.5
mild,2024-04-01,2,B3,0.0,0.0,101.33047435257623,0.0,4.8477151134791825,-106.17818946605541,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02503059358127757,-0.022394217691740437,0.5
mild,2024-04-01,2,B4,0.0,0.0,101.35286857026797,0.0,4.850351489368722,-106.20322005963669,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,2,B5,950.0,7.651000000000001,0.8829166666666668,0.0,0.0,-1.4510947488584476,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-1.4510947488584476,0.0,0.5
mild,2024-04-01,2,B6,500.0,10.027,7.5,0.0,0.0,2.5269999999999992,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,2.5269999999999992,0.0,0.5
mild,2024-04-01,3,B1,0.0,0.0,101.27236493067322,0.0,6.244891825117243,-107.51725675579047,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,3,B2,0.0,0.0,101.21429373917928,0.0,6.244891800792816,-107.4591855399721,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.058071215818372934,-0.058071191493937135,0.5
mild,2024-04-01,3,B3,0.0,0.0,101.24997071298147,0.0,6.244891815736918,-107.49486252871839,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02239422707208405,-0.022394217691754648,0.5
mild,2024-04-01,3,B4,0.0,0.0,101.27236493067322,0.0,6.244891825117243,-107.51725675579047,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,3,B5,950.0,7.651000000000001,0.0,0.0,0.0,-0.568178082191781,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-0.568178082191781,0.0,0.5
mild,2024-04-01,3,B6,500.0,10.027,0.0,0.0,0.0,10.027,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,10.027,0.0,0.5
mild,2024-04-01,4,B1,0.0,0.0,101.01494753364993,0.0,4.268138743698984,-105.28308627734891,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,4,B2,0.0,0.0,100.956876342156,0.0,4.268138515717311,-105.2250148578733,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.05807141947560979,-0.058071191493937135,0.5
mild,2024-04-01,4,B3,0.0,0.0,100.99255331595822,0.0,4.26813865578153,-105.26069197173975,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.02239430560916844,-0.022394217691712015,0.5
mild,2024-04-01,4,B4,0.0,0.0,101.01494753364993,0.0,4.268138743698984,-105.28308627734891,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,4,B5,950.0,7.651000000000001,1.913888888888889,0.0,0.0,-2.4820669710806698,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-2.4820669710806698,0.0,0.5
mild,2024-04-01,4,B6,500.0,10.027,15.0,0.0,0.0,-4.973000000000001,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-4.973000000000001,0.0,0.5
mild,2024-04-01,5,B1,0.0,0.0,101.2473299717417,0.0,5.202065410039569,-106.44939538178127,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,5,B2,0.0,0.0,101.18925878024777,0.0,5.088433487154416,-106.27769226740219,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.1717031143790848,-0.058071191493937135,0.5
mild,2024-04-01,5,B3,0.0,0.0,101.22493575404995,0.0,5.125352000542987,-106.35028775459294,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.09910762718833155,-0.022394217691754648,0.5
mild,2024-04-01,5,B4,0.0,0.0,101.2473299717417,0.0,5.202065410039569,-106.44939538178127,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,5,B5,950.0,7.651000000000001,1.4548611111111112,0.0,0.0,-2.0230391933028926,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-2.0230391933028926,0.0,0.5
mild,2024-04-01,5,B6,500.0,10.027,7.5,0.0,0.0,2.5269999999999992,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,2.5269999999999992,0.0,0.5
mild,2024-04-01,6,B1,0.0,0.0,101.09231738567274,0.0,4.766660410956765,-105.8589777966295,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,6,B2,0.0,0.0,101.0342461941788,0.0,4.7587135633155695,-105.79295975749437,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.06601803913513038,-0.058071191493937135,0.5
mild,2024-04-01,6,B3,0.0,0.0,101.06992316798099,0.0,4.763595837431377,-105.83351900541237,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.025458791217133125,-0.022394217691754648,0.5
mild,2024-04-01,6,B4,0.0,0.0,101.09231738567274,0.0,4.766660410956765,-105.8589777966295,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,6,B5,950.0,7.651000000000001,1.0074305555555556,0.0,0.0,-1.5756086377473366,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-1.5756086377473366,0.0,0.5
mild,2024-04-01,6,B6,500.0,10.027,0.0,0.0,0.0,10.027,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,10.027,0.0,0.5
mild,2024-04-01,7,B1,0.0,0.0,100.59117661466196,0.0,3.2374103542883055,-103.82858696895026,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,7,B2,0.0,0.0,100.53310542316805,0.0,3.229463505987532,-103.76256892915558,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.06601803979468457,-0.058071191493908714,0.5
mild,2024-04-01,7,B3,0.0,0.0,100.56878239697025,0.0,3.2343457805085642,-103.80312817747881,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.02545879147145058,-0.022394217691712015,0.5
mild,2024-04-01,7,B4,0.0,0.0,100.59117661466196,0.0,3.2374103542883055,-103.82858696895026,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,7,B5,950.0,7.651000000000001,1.1961111111111113,0.0,0.0,-1.7642891933028926,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-1.7642891933028926,0.0,0.5
mild,2024-04-01,7,B6,500.0,10.027,7.5,0.0,0.0,2.5269999999999992,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,2.5269999999999992,0.0,0.5
mild,2024-04-01,8,B1,0.0,0.0,102.19872886504689,0.0,9.62050684591769,-111.81923571096458,0.0,,0,0,0,0,0,0,0.0,2,0,0,0.0,0.0,0.5
mild,2024-04-01,8,B2,0.0,0.0,102.14065767355295,0.0,9.556624634418283,-111.69728230797124,0.0,,0,0,0,0,0,0,0.0,2,0,0,0.12195340299334134,-0.058071191493937135,0.5
mild,2024-04-01,8,B3,0.0,0.0,102.17633464735516,0.0,9.595871702154597,-111.77220634950976,0.0,,0,0,0,0,0,0,0.0,2,0,0,0.047029361454818286,-0.022394217691726226,0.5
mild,2024-04-01,8,B4,0.0,0.0,102.19872886504689,0.0,9.62050684591769,-111.81923571096458,0.0,,0,0,0,0,0,0,0.0,2,0,0,0.0,0.0,0.5
mild,2024-04-01,8,B5,950.0,7.651000000000001,0.0,0.0,0.0,-0.568178082191781,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-0.568178082191781,0.0,0.5
mild,2024-04-01,8,B6,500.0,10.027,0.0,0.0,0.0,10.027,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,10.027,0.0,0.5
mild,2024-04-01,9,B1,0.0,0.0,101.22551562035214,0.0,6.3138803740350795,-107.53939599438722,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,9,B2,0.0,0.0,101.1674444288582,0.0,6.305933509546695,-107.4733779384049,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.06601805598232602,-0.058071191493937135,0.5
mild,2024-04-01,9,B3,0.0,0.0,101.2031214026604,0.0,6.310815794012846,-107.51393719667325,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02545879771396642,-0.022394217691740437,0.5
mild,2024-04-01,9,B4,0.0,0.0,101.22551562035214,0.0,6.3138803740350795,-107.53939599438722,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,9,B5,950.0,7.651000000000001,1.3375694444444444,0.0,0.0,-1.9057475266362252,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-1.9057475266362252,0.0,0.5
mild,2024-04-01,9,B6,500.0,10.027,15.0,0.0,0.0,-4.973000000000001,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-4.973000000000001,0.0,0.5
mild,2024-04-01,10,B1,0.0,0.0,101.63218208448627,0.0,7.182919008793817,-108.81510109328009,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,10,B2,0.0,0.0,101.57411089299235,0.0,7.182709791147305,-108.75682068413965,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.05828040914043697,-0.058071191493922925,0.5
mild,2024-04-01,10,B3,0.0,0.0,101.60978786679453,0.0,7.182838327385352,-108.79262619417989,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.02247489910020306,-0.022394217691740437,0.5
mild,2024-04-01,10,B4,0.0,0.0,101.63218208448627,0.0,7.182919008793817,-108.81510109328009,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,10,B5,950.0,7.651000000000001,0.5985416666666666,0.0,0.0,-1.1667197488584478,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-1.1667197488584478,0.0,0.5
mild,2024-04-01,10,B6,500.0,10.027,0.0,0.0,0.0,10.027,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,10.027,0.0,0.5
mild,2024-04-01,11,B1,0.0,0.0,101.75065841028636,0.0,6.241239831090804,-107.99189824137717,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,11,B2,0.0,0.0,101.69258721879244,0.0,6.233292811014074,-107.9258800298065,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.06601821157066468,-0.058071191493922925,0.5
mild,2024-04-01,11,B3,0.0,0.0,101.72826419259464,0.0,6.2381751910684375,-107.96643938366307,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02545885771409928,-0.022394217691726226,0.5
mild,2024-04-01,11,B4,0.0,0.0,101.75065841028636,0.0,6.241239831090804,-107.99189824137717,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,11,B5,950.0,7.651000000000001,1.0305555555555554,0.0,0.0,-1.598733637747337,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-1.598733637747337,0.0,0.5
mild,2024-04-01,11,B6,500.0,10.027,7.5,0.0,0.0,2.5269999999999992,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,2.5269999999999992,0.0,0.5
mild,2024-04-01,12,B1,0.0,0.0,101.8710601982707,0.0,9.525708358049044,-111.39676855631974,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,12,B2,0.0,0.0,101.81298900677676,0.0,9.51776128244191,-111.33075028921867,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.06601826710107161,-0.058071191493937135,0.5
mild,2024-04-01,12,B3,0.0,0.0,101.84866598057896,0.0,9.522643696612276,-111.37130967719123,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.025458879128507306,-0.022394217691740437,0.5
mild,2024-04-01,12,B4,0.0,0.0,101.8710601982707,0.0,9.525708358049044,-111.39676855631974,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,12,B5,950.0,7.651000000000001,1.3375694444444444,0.0,0.0,-1.9057475266362252,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-1.9057475266362252,0.0,0.5
mild,2024-04-01,12,B6,500.0,10.027,15.0,0.0,0.0,-4.973000000000001,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-4.973000000000001,0.0,0.5
mild,2024-04-01,13,B1,0.0,0.0,100.95005553109587,0.0,3.9506922189962332,-104.90074775009211,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,13,B2,0.0,0.0,100.89198433960193,0.0,3.886810063027243,-104.77879440262917,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.1219533474629344,-0.058071191493937135,0.5
mild,2024-04-01,13,B3,0.0,0.0,100.92766131340413,0.0,3.926057096647552,-104.85371841005168,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.04702934004042447,-0.022394217691740437,0.5
mild,2024-04-01,13,B4,0.0,0.0,100.95005553109587,0.0,3.9506922189962332,-104.90074775009211,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,13,B5,950.0,7.651000000000001,3.0076388888888888,0.0,0.0,-3.5758169710806698,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-3.5758169710806698,0.0,0.5
mild,2024-04-01,13,B6,500.0,10.027,15.0,0.0,0.0,-4.973000000000001,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-4.973000000000001,0.0,0.5
mild,2024-04-01,14,B1,0.0,0.0,101.51458571249668,0.0,4.853758829644953,-106.36834454214164,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,14,B2,0.0,0.0,101.45651452100275,0.0,4.740126734324252,-106.196641255327,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.17170328681464753,-0.058071191493937135,0.5
mild,2024-04-01,14,B3,0.0,0.0,101.49219149480494,0.0,4.777045353651388,-106.26923684845633,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.09910769368531192,-0.022394217691740437,0.5
mild,2024-04-01,14,B4,0.0,0.0,101.51458571249668,0.0,4.853758829644953,-106.36834454214164,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,14,B5,950.0,7.651000000000001,0.7695138888888888,0.0,0.0,-1.3376919710806696,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-1.3376919710806696,0.0,0.5
mild,2024-04-01,14,B6,500.0,10.027,7.5,0.0,0.0,2.5269999999999992,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,2.5269999999999992,0.0,0.5
mild,2024-04-01,15,B1,0.0,0.0,101.05520818680375,0.0,5.127357432275542,-106.1825656190793,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,15,B2,0.0,0.0,100.99713699530984,0.0,5.119410412198813,-106.11654740750866,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.06601821157063625,-0.058071191493908714,0.5
mild,2024-04-01,15,B3,0.0,0.0,101.03281396911204,0.0,5.1242927922531765,-106.15710676136521,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.02545885771408507,-0.022394217691712015,0.5
mild,2024-04-01,15,B4,0.0,0.0,101.05520818680375,0.0,5.127357432275542,-106.1825656190793,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-01,15,B5,950.0,7.651000000000001,0.41597222222222224,0.0,0.0,-0.984150304414003,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-0.984150304414003,0.0,0.5
mild,2024-04-01,15,B6,500.0,10.027,0.0,0.0,0.0,10.027,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,10.027,0.0,0.5
mild,2024-04-01,16,B1,0.0,0.0,101.41373271998091,0.0,9.756264527983767,-111.16999724796469,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,16,B2,0.0,0.0,101.35566152848698,0.0,9.749428053821948,-111.10508958230892,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.06490766565576678,-0.058071191493937135,0.5
mild,2024-04-01,16,B3,0.0,0.0,101.39133850228917,0.0,9.753628152068535,-111.1449666543577,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.025030593606985008,-0.022394217691740437,0.5
mild,2024-04-01,16,B4,0.0,0.0,101.41373271998091,0.0,9.756264527983767,-111.16999724796469,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,16,B5,950.0,7.651000000000001,1.0795833333333333,0.0,0.0,-1.647761415525114,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-1.647761415525114,0.0,0.5
mild,2024-04-01,16,B6,500.0,10.027,7.5,0.0,0.0,2.5269999999999992,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,2.5269999999999992,0.0,0.5
mild,2024-04-01,17,B1,0.0,0.0,101.54203087146983,0.0,5.051828623468384,-106.59385949493821,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,17,B2,0.0,0.0,101.4839596799759,0.0,5.049284911422039,-106.53324459139793,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.06061490354028365,-0.058071191493937135,0.5
mild,2024-04-01,17,B3,0.0,0.0,101.5196366537781,0.0,5.050847681974923,-106.57048433575302,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.02337515918519273,-0.022394217691740437,0.5
mild,2024-04-01,17,B4,0.0,0.0,101.54203087146983,0.0,5.051828623468384,-106.59385949493821,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,17,B5,950.0,7.651000000000001,2.0836805555555555,0.0,0.0,-2.6518586377473365,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-2.6518586377473365,0.0,0.5
mild,2024-04-01,17,B6,500.0,10.027,7.5,0.0,0.0,2.5269999999999992,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,2.5269999999999992,0.0,0.5
mild,2024-04-01,18,B1,0.0,0.0,101.56180411782384,0.0,7.959926591335057,-109.5217307091589,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,18,B2,0.0,0.0,101.5037329263299,0.0,7.896044583492909,-109.39977750982281,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.12195319933609028,-0.058071191493937135,0.5
mild,2024-04-01,18,B3,0.0,0.0,101.53940990013211,0.0,7.935291526109097,-109.47470142624121,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.04702928291769126,-0.022394217691726226,0.5
mild,2024-04-01,18,B4,0.0,0.0,101.56180411782384,0.0,7.959926591335057,-109.5217307091589,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,18,B5,950.0,7.651000000000001,0.9013888888888889,0.0,0.0,-1.4695669710806696,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-1.4695669710806696,0.0,0.5
mild,2024-04-01,18,B6,500.0,10.027,0.0,0.0,0.0,10.027,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,10.027,0.0,0.5
mild,2024-04-01,19,B1,0.0,0.0,100.91121680252414,0.0,3.0537969718211997,-103.96501377434534,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,19,B2,0.0,0.0,100.8531456110302,0.0,2.9338794337206764,-103.78702504475088,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.17798872959446044,-0.058071191493937135,0.5
mild,2024-04-01,19,B3,0.0,0.0,100.88882258483241,0.0,2.9747496706366285,-103.86357225546904,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.1014415188762996,-0.022394217691726226,0.5
mild,2024-04-01,19,B4,0.0,0.0,100.91121680252414,0.0,3.0537969718211997,-103.96501377434534,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-01,19,B5,950.0,7.651000000000001,1.785763888888889,0.0,0.0,-2.35394197108067,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-2.35394197108067,0.0,0.5
mild,2024-04-01,19,B6,500.0,10.027,7.5,0.0,0.0,2.5269999999999992,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,2.5269999999999992,0.0,0.5
mild,2024-04-02,0,B1,0.0,0.0,76.46315727514703,0.0,5.892406531132812,-82.35556380627983,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-02,0,B2,50.65686505480285,0.8221609198394503,76.0033601869625,0.0,5.750844760736245,-80.93204402785929,0.0,,0,0,0,0,0,0,0.0,1,0,0,1.4235197784205411,-0.4597970881845299,0.5
mild,2024-04-02,0,B3,18.90199024371197,0.3067793016554453,76.05264635255455,0.0,5.752407520938782,-81.4982745718379,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.8572892344419358,-0.41051092259247923,0.5
mild,2024-04-02,0,B4,34.607918471159806,0.5616865167869236,76.08358297648398,0.0,5.797932031008948,-81.31982849070602,0.0,,0,0,0,0,0,0,0.0,1,0,0,1.0357353155738167,-0.3795742986630444,0.5
mild,2024-04-02,0,B5,1000.0,3.5075000000000003,0.042430555555555555,0.0,0.0,-4.754108637747337,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-4.754108637747337,0.0,0.5
mild,2024-04-02,0,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,1.623,0.0,0.5
mild,2024-04-02,1,B1,0.0,0.0,76.27416815437468,0.0,7.30860860370243,-83.5827767580771,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-02,1,B2,50.65686505480285,0.8221609198394503,75.81609575733368,0.0,7.161000499276684,-82.15493533677092,0.0,,0,0,0,0,0,0,0.0,2,0,0,1.4278414213061836,-0.45807239704099345,0.5
mild,2024-04-02,1,B3,18.90199024371197,0.3067793016554453,75.86538192275161,0.0,7.200247482422787,-82.75885010351895,0.0,,0,0,0,0,0,0,0.0,2,0,0,0.8239266545581501,-0.4087862316230684,0.5
mild,2024-04-02,1,B4,34.607918471159806,0.5616865167869236,75.89631854657175,0.0,7.294445016505739,-82.62907704629056,0.0,,0,0,0,0,0,0,0.0,2,0,0,0.9536997117865411,-0.3778496078029292,0.5
mild,2024-04-02,1,B5,1000.0,3.5075000000000003,0.9958333333333333,0.0,0.0,-5.707511415525115,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-5.707511415525115,0.0,0.5
mild,2024-04-02,1,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,1.623,0.0,0.5
mild,2024-04-02,2,B1,0.0,0.0,76.30478033091295,0.0,4.897207012558607,-81.20198734347156,0.0,,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5
mild,2024-04-02,2,B2,50.65686505480285,0.8221609198394503,75.84730620085648,0.0,4.801464307817319,-79.82660958883434,0.0,,0,0,0,0,0,0,0.0,1,0,0,1.3753777546372135,-0.4574741300564682,0.5
mild,2024-04-02,2,B3,18.90199024371197,0.3067793016554453,75.89659236644852,0.0,4.805664406022968,-80.39547747081605,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.8065098726555107,-0.40818796446443173,0.5
mild,2024-04-02,2,B4,34.607918471159806,0.5616865167869236,75.92752899037797,0.0,4.852844356986066,-80.21868683057711,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.983300512894445,-0.37725134053498266,0.5
mild,2024-04-02,2,B5,1000.0,3.5075000000000003,0.16277777777777774,0.0,0.0,-4.87445585996956,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,-4.87445585996956,0.0,0.5
mild,2024-04-02,2,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0,0,0,0,0.0,0,0,0,1.623,0.0,0.5
mild,2024-04-02,3,B1,0.0,0.0,76.13528343445145,0.0,6.297026510759439,-82.43230994521089,0.0,,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.5
mild,2024-04-02,3,B2,50.65686505480285,0.8221609198394503,75.67635636853923,0.0,6.0603237218662,-80.91451917056598,0.0,,0,0,0,0,0,0,0.0,2,0,0,1.517790774644908,-0.45892706591222066,0.5
mild,2024-04-02,3,B3,18.90199024371197,0.3067793016554453,75.72561335804495,0.0,6.060323848398362,-81.47915790478788,0.0,,0,0,0,0,0,0,0.0,2,0,0,0.9531520404230065,-0.4096700764064991,0.5
