week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh_total,max_T_j,T_viol_K,mpc_switches,infeasible_starts,market_value_usd
mild,2024-04-01,0,B1,0.0,0.0,99.52031645657536,0.0,8.154530616523045,-107.6748470730984,0.0,73.7058912661179,0.0,0,0,0.0
mild,2024-04-01,0,B2,60.17189456657972,1.5175351809691402,99.52031645657536,0.0,8.154530616523045,-106.15731189212927,0.0,73.7058912661179,0.0,0,0,1.5175351809691335
mild,2024-04-01,0,B3,0.0,0.0,99.52031645657536,0.0,8.154530616523045,-107.6748470730984,0.0,73.7058912661179,0.0,0,0,0.0
mild,2024-04-01,0,B4,0.0,0.0,99.52031645657536,0.0,8.154530616523045,-107.6748470730984,0.0,73.7058912661179,0.0,0,0,0.0
mild,2024-04-01,0,B5,950.0,7.651000000000001,0.6990277777777779,0.0,0.0,-1.2672058599695593,0.0,,0.0,0,0,-1.2672058599695593
mild,2024-04-01,0,B6,500.0,10.027,7.5,0.0,0.0,2.5269999999999992,0.0,,0.0,0,0,2.5269999999999992
mild,2024-04-01,1,B1,0.0,0.0,99.78215163258875,0.0,7.711738637143085,-107.49389026973184,0.0,76.22095489156749,0.0,0,0,0.0
mild,2024-04-01,1,B2,60.17189456657972,1.5175351809691402,99.33513171260756,0.0,16.873066787181994,-114.69066331882043,0.0,82.85113887125269,0.0,0,0,-7.196773049088591
mild,2024-04-01,1,B3,0.0,0.0,99.78215163258875,0.0,7.711738637143085,-107.49389026973184,0.0,76.22095489156749,0.0,0,0,0.0
mild,2024-04-01,1,B4,0.0,0.0,99.78215163258875,0.0,7.711738637143085,-107.49389026973184,0.0,76.22095489156749,0.0,0,0,0.0
mild,2024-04-01,1,B5,950.0,7.651000000000001,0.6556944444444445,0.0,0.0,-1.2238725266362254,0.0,,0.0,0,0,-1.2238725266362254
mild,2024-04-01,1,B6,500.0,10.027,7.5,0.0,0.0,2.5269999999999992,0.0,,0.0,0,0,2.5269999999999992
mild,2024-04-01,2,B1,0.0,0.0,101.57836679089104,0.0,17.2780292974488,-118.85639608833984,0.0,76.78583926940338,0.0,0,0,0.0
mild,2024-04-01,2,B2,60.17189456657972,1.5175351809691402,101.57836679089104,0.0,17.2780292974488,-117.3388609073707,0.0,76.78583926940338,0.0,0,0,1.5175351809691335
mild,2024-04-01,2,B3,0.0,0.0,101.57836679089104,0.0,17.2780292974488,-118.85639608833984,0.0,76.78583926940338,0.0,0,0,0.0
mild,2024-04-01,2,B4,0.0,0.0,101.57836679089104,0.0,17.2780292974488,-118.85639608833984,0.0,76.78583926940338,0.0,0,0,0.0
mild,2024-04-01,2,B5,950.0,7.651000000000001,1.3872916666666668,0.0,0.0,-1.955469748858448,0.0,,0.0,0,0,-1.955469748858448
mild,2024-04-01,2,B6,500.0,10.027,0.0,0.0,0.0,10.027,0.0,,0.0,0,0,10.027
mild,2024-04-02,0,B1,0.0,0.0,74.7484824959115,0.0,3.2991778581235516,-78.04766035403506,0.0,74.81700237722902,0.0,0,0,0.0
mild,2024-04-02,0,B2,61.7160408699308,1.0016513433189769,72.51342019340291,0.0,7.990231802805084,-79.50200065288901,0.0,80.86741262649477,0.0,0,0,-1.4543402988539498
mild,2024-04-02,0,B3,16.460805924910456,0.16460805924910457,74.7484824959115,0.0,3.2991778581235516,-77.88305229478595,0.0,74.81700237722902,0.0,0,0,0.1646080592491046
mild,2024-04-02,0,B4,0.0,0.0,74.7484824959115,0.0,3.2991778581235516,-78.04766035403506,0.0,74.81700237722902,0.0,0,0,0.0
mild,2024-04-02,0,B5,1000.0,3.5075000000000003,1.6806944444444445,0.0,0.0,-6.392372526636226,0.0,,0.0,0,0,-6.392372526636226
mild,2024-04-02,0,B6,100.0,1.623,7.5,0.0,0.0,-5.877,0.0,,0.0,0,0,-5.877
mild,2024-04-02,1,B1,0.0,0.0,74.54692384797563,0.0,5.7109589010943855,-80.25788274907002,0.0,76.77651044712306,0.0,0,0,0.0
mild,2024-04-02,1,B2,61.7160408699308,1.0016513433189769,74.54692384797563,0.0,5.7109589010943855,-79.25623140575104,0.0,76.77651044712306,0.0,0,0,1.0016513433189829
mild,2024-04-02,1,B3,16.460805924910456,0.16460805924910457,74.54692384797563,0.0,5.7109589010943855,-80.09327468982092,0.0,76.77651044712306,0.0,0,0,0.1646080592491046
mild,2024-04-02,1,B4,0.0,0.0,74.54692384797563,0.0,5.7109589010943855,-80.25788274907002,0.0,76.77651044712306,0.0,0,0,0.0
mild,2024-04-02,1,B5,1000.0,3.5075000000000003,0.1978472222222222,0.0,0.0,-4.909525304414004,0.0,,0.0,0,0,-4.909525304414004
mild,2024-04-02,1,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,,0.0,0,0,1.623
mild,2024-04-02,2,B1,0.0,0.0,76.57789870233677,0.0,6.091365709294463,-82.66926441163123,0.0,76.78583926940338,0.0,0,0,0.0
mild,2024-04-02,2,B2,61.7160408699308,1.0016513433189769,76.57789870233677,0.0,6.091365709294463,-81.66761306831225,0.0,76.78583926940338,0.0,0,0,1.0016513433189829
mild,2024-04-02,2,B3,16.460805924910456,0.16460805924910457,76.57789870233677,0.0,6.091365709294463,-82.50465635238213,0.0,76.78583926940338,0.0,0,0,0.1646080592491046
mild,2024-04-02,2,B4,0.0,0.0,76.57789870233677,0.0,6.091365709294463,-82.66926441163123,0.0,76.78583926940338,0.0,0,0,0.0
mild,2024-04-02,2,B5,1000.0,3.5075000000000003,-0.08069444444444446,0.0,0.0,-4.630983637747336,0.0,,0.0,0,0,-4.630983637747336
mild,2024-04-02,2,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,,0.0,0,0,1.623
mild,2024-04-03,0,B1,0.0,0.0,165.29096681424946,0.0,0.0,-165.29096681424946,0.0,69.27276144859184,0.0,0,0,0.0
mild,2024-04-03,0,B2,339.4382247846194,13.988557823578518,165.29096681424946,0.0,0.0,-151.30240899067093,0.0,69.27276144859184,0.0,0,0,13.988557823578532
mild,2024-04-03,0,B3,83.63074895868137,3.1677418045100945,165.29096681424946,0.0,0.0,-162.12322500973937,0.0,69.27276144859184,0.0,0,0,3.1677418045100865
mild,2024-04-03,0,B4,0.0,0.0,165.29096681424946,0.0,0.0,-165.29096681424946,0.0,69.27276144859184,0.0,0,0,0.0
mild,2024-04-03,0,B5,850.0,9.121500000000001,0.5936805555555555,0.0,0.0,0.30864136225266314,0.0,,0.0,0,0,0.30864136225266314
mild,2024-04-03,0,B6,400.0,15.671999999999999,0.0,0.0,0.0,15.671999999999999,0.0,,0.0,0,0,15.671999999999999
mild,2024-04-03,1,B1,0.0,0.0,164.49014454080995,0.0,0.11565301672430195,-164.60579755753426,0.0,70.69391810034581,0.0,0,0,0.0
mild,2024-04-03,1,B2,339.4382247846194,13.988557823578518,162.6466272966257,0.15884962083563559,8.744563989251104,-157.56148308313394,2.4281507312081256,84.66754166797739,0.0,1,0,7.044314474400323
mild,2024-04-03,1,B3,83.63074895868137,3.1677418045100945,164.49014454080995,0.0,0.11565301672430195,-161.43805575302417,0.0,70.69391810034581,0.0,0,0,3.1677418045100865
mild,2024-04-03,1,B4,0.0,0.0,164.49014454080995,0.0,0.11565301672430195,-164.60579755753426,0.0,70.69391810034581,0.0,0,0,0.0
mild,2024-04-03,1,B5,850.0,9.121500000000001,0.8541666666666667,0.0,0.0,0.04815525114155328,0.0,,0.0,0,0,0.04815525114155328
mild,2024-04-03,1,B6,400.0,15.671999999999999,7.5,0.0,0.0,8.171999999999999,0.0,,0.0,0,0,8.171999999999999
mild,2024-04-03,2,B1,0.0,0.0,170.04060212604642,0.0,0.6086051489114155,-170.64920727495783,0.0,72.1732359817009,0.0,0,0,0.0
mild,2024-04-03,2,B2,339.4382247846194,13.988557823578518,164.14208617846631,1.2866313521009267,22.333647702058954,-173.77380740904766,11.968852938336763,90.94393966789181,5.9439396678918115,1,2,-3.1246001340898317
mild,2024-04-03,2,B3,83.63074895868137,3.1677418045100945,166.51595307366335,0.026172832930265375,4.635239205082604,-168.00962330716612,0.2576066233293836,76.53470290203435,0.0,0,2,2.639583967791708
mild,2024-04-03,2,B4,0.0,0.0,170.04060212604642,0.0,0.6086051489114155,-170.64920727495783,0.0,72.1732359817009,0.0,0,0,0.0
mild,2024-04-03,2,B5,850.0,9.121500000000001,5.314027777777778,0.0,0.0,-4.411705859969558,0.0,,0.0,0,0,-4.411705859969558
mild,2024-04-03,2,B6,400.0,15.671999999999999,15.0,0.0,0.0,0.6719999999999988,0.0,,0.0,0,0,0.6719999999999988
mild,2024-04-04,0,B1,0.0,0.0,164.7196621902648,0.0,0.0,-164.7196621902648,0.0,69.27276144859184,0.0,0,0,0.0
mild,2024-04-04,0,B2,92.5740613048962,1.851481226097924,164.7196621902648,0.0,0.0,-162.8681809641669,0.0,69.27276144859184,0.0,0,0,1.851481226097917
mild,2024-04-04,0,B3,23.295890165215333,0.46591780330430665,164.7196621902648,0.0,0.0,-164.2537443869605,0.0,69.27276144859184,0.0,0,0,0.46591780330430765
mild,2024-04-04,0,B4,0.0,0.0,164.7196621902648,0.0,0.0,-164.7196621902648,0.0,69.27276144859184,0.0,0,0,0.0
mild,2024-04-04,0,B5,750.0,2.283,0.8296527777777778,0.0,0.0,-6.76583085996956,0.0,,0.0,0,0,-6.76583085996956
mild,2024-04-04,0,B6,100.0,2.0,0.0,0.0,0.0,2.0,0.0,,0.0,0,0,2.0
mild,2024-04-04,1,B1,0.0,0.0,163.17044504530708,0.0,0.11565301672430195,-163.28609806203139,0.0,70.69391810034581,0.0,0,0,0.0
mild,2024-04-04,1,B2,92.5740613048962,1.851481226097924,163.17044504530708,0.0,0.11565301672430195,-161.43461683593347,0.0,70.69391810034581,0.0,0,0,1.851481226097917
mild,2024-04-04,1,B3,23.295890165215333,0.46591780330430665,163.17044504530708,0.0,0.11565301672430195,-162.82018025872708,0.0,70.69391810034581,0.0,0,0,0.46591780330430765
mild,2024-04-04,1,B4,0.0,0.0,163.17044504530708,0.0,0.11565301672430195,-163.28609806203139,0.0,70.69391810034581,0.0,0,0,0.0
mild,2024-04-04,1,B5,750.0,2.283,0.11770833333333335,0.0,0.0,-6.053886415525115,0.0,,0.0,0,0,-6.053886415525115
mild,2024-04-04,1,B6,100.0,2.0,0.0,0.0,0.0,2.0,0.0,,0.0,0,0,2.0
mild,2024-04-04,2,B1,0.0,0.0,168.1114766121822,0.0,0.6086051489114155,-168.7200817610936,0.0,72.1732359817009,0.0,0,0,0.0
mild,2024-04-04,2,B2,92.5740613048962,1.851481226097924,168.1114766121822,0.0,0.6086051489114155,-166.8686005349957,0.0,72.1732359817009,0.0,0,0,1.851481226097917
mild,2024-04-04,2,B3,23.295890165215333,0.46591780330430665,168.1114766121822,0.0,0.6086051489114155,-168.2541639577893,0.0,72.1732359817009,0.0,0,0,0.46591780330430765
mild,2024-04-04,2,B4,0.0,0.0,168.1114766121822,0.0,0.6086051489114155,-168.7200817610936,0.0,72.1732359817009,0.0,0,0,0.0
mild,2024-04-04,2,B5,750.0,2.283,0.5916666666666667,0.0,0.0,-6.527844748858449,0.0,,0.0,0,0,-6.527844748858449
mild,2024-04-04,2,B6,100.0,2.0,0.0,0.0,0.0,2.0,0.0,,0.0,0,0,2.0
mild,2024-04-05,0,B1,0.0,0.0,107.00318204186738,0.0,0.0,-107.00318204186738,0.0,69.27276144859184,0.0,0,0,0.0
mild,2024-04-05,0,B2,0.0,0.0,107.00318204186738,0.0,0.0,-107.00318204186738,0.0,69.27276144859184,0.0,0,0,0.0
mild,2024-04-05,0,B3,0.0,0.0,107.00318204186738,0.0,0.0,-107.00318204186738,0.0,69.27276144859184,0.0,0,0,0.0
mild,2024-04-05,0,B4,0.0,0.0,107.00318204186738,0.0,0.0,-107.00318204186738,0.0,69.27276144859184,0.0,0,0,0.0
mild,2024-04-05,0,B5,650.0,1.0425,0.0,0.0,0.0,-7.176678082191781,0.0,,0.0,0,0,-7.176678082191781
mild,2024-04-05,0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0
mild,2024-04-05,1,B1,0.0,0.0,105.43949262788252,0.0,0.11565301672430195,-105.55514564460682,0.0,70.69391810034581,0.0,0,0,0.0
mild,2024-04-05,1,B2,0.0,0.0,105.43949262788252,0.0,0.11565301672430195,-105.55514564460682,0.0,70.69391810034581,0.0,0,0,0.0
mild,2024-04-05,1,B3,0.0,0.0,105.43949262788252,0.0,0.11565301672430195,-105.55514564460682,0.0,70.69391810034581,0.0,0,0,0.0
mild,2024-04-05,1,B4,0.0,0.0,105.43949262788252,0.0,0.11565301672430195,-105.55514564460682,0.0,70.69391810034581,0.0,0,0,0.0
mild,2024-04-05,1,B5,650.0,1.0425,0.6645833333333332,0.0,0.0,-7.841261415525115,0.0,,0.0,0,0,-7.841261415525115
mild,2024-04-05,1,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0
mild,2024-04-05,2,B1,0.0,0.0,107.69098909355833,0.0,0.6086051489114155,-108.29959424246974,0.0,72.1732359817009,0.0,0,0,0.0
mild,2024-04-05,2,B2,0.0,0.0,107.69098909355833,0.0,0.6086051489114155,-108.29959424246974,0.0,72.1732359817009,0.0,0,0,0.0
mild,2024-04-05,2,B3,0.0,0.0,107.69098909355833,0.0,0.6086051489114155,-108.29959424246974,0.0,72.1732359817009,0.0,0,0,0.0
mild,2024-04-05,2,B4,0.0,0.0,107.69098909355833,0.0,0.6086051489114155,-108.29959424246974,0.0,72.1732359817009,0.0,0,0,0.0
mild,2024-04-05,2,B5,650.0,1.0425,0.5516666666666666,0.0,0.0,-7.728344748858448,0.0,,0.0,0,0,-7.728344748858448
mild,2024-04-05,2,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0
mild,2024-04-06,0,B1,0.0,0.0,80.811352967956,0.0,0.0,-80.811352967956,0.0,69.36297300532107,0.0,0,0,0.0
mild,2024-04-06,0,B2,0.0,0.0,80.811352967956,0.0,0.0,-80.811352967956,0.0,69.36297300532107,0.0,0,0,0.0
mild,2024-04-06,0,B3,0.0,0.0,80.811352967956,0.0,0.0,-80.811352967956,0.0,69.36297300532107,0.0,0,0,0.0
mild,2024-04-06,0,B4,0.0,0.0,80.811352967956,0.0,0.0,-80.811352967956,0.0,69.36297300532107,0.0,0,0,0.0
mild,2024-04-06,0,B5,950.0,2.0135,1.5725,0.0,0.0,-7.778178082191782,0.0,,0.0,0,0,-7.778178082191782
mild,2024-04-06,0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0
mild,2024-04-06,1,B1,0.0,0.0,81.0577104268102,0.0,0.15125159573576732,-81.20896202254598,0.0,70.9075095744146,0.0,0,0,0.0
mild,2024-04-06,1,B2,0.0,0.0,81.0577104268102,0.0,0.15125159573576732,-81.20896202254598,0.0,70.9075095744146,0.0,0,0,0.0
mild,2024-04-06,1,B3,0.0,0.0,81.0577104268102,0.0,0.15125159573576732,-81.20896202254598,0.0,70.9075095744146,0.0,0,0,0.0
mild,2024-04-06,1,B4,0.0,0.0,81.0577104268102,0.0,0.15125159573576732,-81.20896202254598,0.0,70.9075095744146,0.0,0,0,0.0
mild,2024-04-06,1,B5,950.0,2.0135,0.34076388888888887,0.0,0.0,-6.546441971080671,0.0,,0.0,0,0,-6.546441971080671
mild,2024-04-06,1,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0
mild,2024-04-06,2,B1,0.0,0.0,82.38963391481835,0.0,1.110262456022016,-83.49989637084036,0.0,72.89695038051448,0.0,0,0,0.0
mild,2024-04-06,2,B2,0.0,0.0,82.38963391481835,0.0,1.110262456022016,-83.49989637084036,0.0,72.89695038051448,0.0,0,0,0.0
mild,2024-04-06,2,B3,0.0,0.0,82.38963391481835,0.0,1.110262456022016,-83.49989637084036,0.0,72.89695038051448,0.0,0,0,0.0
mild,2024-04-06,2,B4,0.0,0.0,82.38963391481835,0.0,1.110262456022016,-83.49989637084036,0.0,72.89695038051448,0.0,0,0,0.0
mild,2024-04-06,2,B5,950.0,2.0135,1.1939583333333335,0.0,0.0,-7.399636415525115,0.0,,0.0,0,0,-7.399636415525115
mild,2024-04-06,2,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0
mild,2024-04-07,0,B1,0.0,0.0,261.917293424875,0.0,5.065234447336063,-266.9825278722111,0.0,73.36938209790526,0.0,0,0,0.0
mild,2024-04-07,0,B2,154.7277288854907,11.397244509705247,261.917293424875,0.0,5.065234447336063,-255.58528336250583,0.0,73.36938209790526,0.0,0,0,11.397244509705274
mild,2024-04-07,0,B3,0.0,0.0,261.917293424875,0.0,5.065234447336063,-266.9825278722111,0.0,73.36938209790526,0.0,0,0,0.0
mild,2024-04-07,0,B4,0.0,0.0,261.917293424875,0.0,5.065234447336063,-266.9825278722111,0.0,73.36938209790526,0.0,0,0,0.0
mild,2024-04-07,0,B5,500.0,9.5795,1.2247916666666665,0.0,0.0,0.13553025114155126,0.0,,0.0,0,0,0.13553025114155126
mild,2024-04-07,0,B6,300.0,16.665,7.5,0.0,0.0,9.165,0.0,,0.0,0,0,9.165
mild,2024-04-07,1,B1,0.0,0.0,261.76471862698577,0.0,3.054902075758527,-264.8196207027443,0.0,73.99873266934526,0.0,0,0,0.0
mild,2024-04-07,1,B2,154.7277288854907,11.397244509705247,261.76471862698577,0.0,3.054902075758527,-253.42237619303904,0.0,73.99873266934526,0.0,0,0,11.397244509705274
mild,2024-04-07,1,B3,0.0,0.0,261.76471862698577,0.0,3.054902075758527,-264.8196207027443,0.0,73.99873266934526,0.0,0,0,0.0
mild,2024-04-07,1,B4,0.0,0.0,261.76471862698577,0.0,3.054902075758527,-264.8196207027443,0.0,73.99873266934526,0.0,0,0,0.0
mild,2024-04-07,1,B5,500.0,9.5795,0.9745138888888889,0.0,0.0,0.3858080289193282,0.0,,0.0,0,0,0.3858080289193282
mild,2024-04-07,1,B6,300.0,16.665,0.0,0.0,0.0,16.665,0.0,,0.0,0,0,16.665
mild,2024-04-07,2,B1,0.0,0.0,268.51610613885197,0.0,11.533789075781412,-280.04989521463335,0.0,76.23028371384783,0.0,0,0,0.0
mild,2024-04-07,2,B2,154.7277288854907,11.397244509705247,268.51610613885197,0.0,11.533789075781412,-268.6526507049281,0.0,76.23028371384783,0.0,0,0,11.397244509705274
mild,2024-04-07,2,B3,0.0,0.0,268.51610613885197,0.0,11.533789075781412,-280.04989521463335,0.0,76.23028371384783,0.0,0,0,0.0
mild,2024-04-07,2,B4,0.0,0.0,268.51610613885197,0.0,11.533789075781412,-280.04989521463335,0.0,76.23028371384783,0.0,0,0,0.0
mild,2024-04-07,2,B5,500.0,9.5795,0.5479861111111111,0.0,0.0,0.8123358066971065,0.0,,0.0,0,0,0.8123358066971065
mild,2024-04-07,2,B6,300.0,16.665,0.0,0.0,0.0,16.665,0.0,,0.0,0,0,16.665
humid,2023-08-14,0,B1,0.0,0.0,196.00109113689913,0.0,53.22361166067844,-249.22470279757758,0.0,78.52188791168552,0.0,0,0,0.0
humid,2023-08-14,0,B2,637.124004662144,158.14078727394562,196.00109113689913,0.0,53.22361166067844,-91.08391552363196,0.0,78.52188791168552,0.0,0,0,158.14078727394562
humid,2023-08-14,0,B3,86.38612465233676,19.250646989109125,196.00109113689913,0.0,53.22361166067844,-229.97405580846845,0.0,78.52188791168552,0.0,0,0,19.25064698910913
humid,2023-08-14,0,B4,0.0,0.0,196.00109113689913,0.0,53.22361166067844,-249.22470279757758,0.0,78.52188791168552,0.0,0,0,0.0
humid,2023-08-14,0,B5,750.0,116.7555,0.5445138888888889,0.0,0.0,107.99180802891934,0.0,,0.0,0,0,107.99180802891934
humid,2023-08-14,0,B6,1000.0,230.69500000000002,0.0,0.0,0.0,230.69500000000002,0.0,,0.0,0,0,230.69500000000002
humid,2023-08-14,1,B1,0.0,0.0,196.49426501730366,0.0,54.64957892571583,-251.14384394301948,0.0,80.10984378045637,0.0,0,0,0.0
humid,2023-08-14,1,B2,637.124004662144,158.14078727394562,194.6793521900468,0.5217394668746701,76.61833746042979,-113.67864184340564,5.259470432204335,84.78202329410453,0.0,1,1,137.46520209961383
humid,2023-08-14,1,B3,86.38612465233676,19.250646989109125,196.49426501730366,0.0,54.64957892571583,-231.89319695391038,0.0,80.10984378045637,0.0,0,0,19.2506469891091
humid,2023-08-14,1,B4,0.0,0.0,196.49426501730366,0.0,54.64957892571583,-251.14384394301948,0.0,80.10984378045637,0.0,0,0,0.0
humid,2023-08-14,1,B5,750.0,116.7555,3.1606944444444443,0.0,0.0,105.37562747336378,0.0,,0.0,0,0,105.37562747336378
humid,2023-08-14,1,B6,1000.0,230.69500000000002,15.0,0.0,0.0,215.69500000000002,0.0,,0.0,0,0,215.69500000000002
humid,2023-08-14,2,B1,0.0,0.0,199.71146755807047,0.0,77.27493284401885,-276.9864004020893,0.0,81.78583926940338,0.0,0,0,0.0
humid,2023-08-14,2,B2,637.124004662144,158.14078727394562,199.71146755807047,0.0,77.27493284401885,-118.8456131281437,0.0,81.78583926940338,0.0,0,0,158.14078727394562
humid,2023-08-14,2,B3,86.38612465233676,19.250646989109125,199.71146755807047,0.0,77.27493284401885,-257.7357534129802,0.0,81.78583926940338,0.0,0,0,19.2506469891091
humid,2023-08-14,2,B4,0.0,0.0,199.71146755807047,0.0,77.27493284401885,-276.9864004020893,0.0,81.78583926940338,0.0,0,0,0.0
humid,2023-08-14,2,B5,750.0,116.7555,0.0,0.0,0.0,108.53632191780821,0.0,,0.0,0,0,108.53632191780821
humid,2023-08-14,2,B6,1000.0,230.69500000000002,0.0,0.0,0.0,230.69500000000002,0.0,,0.0,0,0,230.69500000000002
humid,2023-08-15,0,B1,0.0,0.0,384.8051101670441,0.0,38.777832014576575,-423.5829421816207,0.0,78.15033571056236,0.0,0,0,0.0
humid,2023-08-15,0,B2,730.0752167519062,1006.1687109437041,380.0887033018291,5.601330854914659,50.3526831428352,570.1259936441252,1.851116637225921,83.51585887785843,0.0,1,1,993.7089358257458
humid,2023-08-15,0,B3,88.682669294882,95.21372793373058,384.8051101670441,0.0,38.777832014576575,-328.3692142478901,0.0,78.15033571056236,0.0,0,0,95.21372793373058
humid,2023-08-15,0,B4,0.0,0.0,384.8051101670441,0.0,38.777832014576575,-423.5829421816207,0.0,78.15033571056236,0.0,0,0,0.0
humid,2023-08-15,0,B5,750.0,605.7165,1.581875,0.0,0.0,595.9154469178083,0.0,,0.0,0,0,595.9154469178083
humid,2023-08-15,0,B6,1100.0,1209.021,7.5,0.0,0.0,1201.521,0.0,,0.0,0,0,1201.521
humid,2023-08-15,1,B1,0.0,0.0,383.1404981414232,0.0,37.89713018625344,-421.03762832767666,0.0,80.10984378045637,0.0,0,0,0.0
humid,2023-08-15,1,B2,730.0752167519062,1006.1687109437041,383.1404981414232,0.0,37.89713018625344,585.1310826160275,0.0,80.10984378045637,0.0,0,0,1006.1687109437041
humid,2023-08-15,1,B3,88.682669294882,95.21372793373058,383.1404981414232,0.0,37.89713018625344,-325.8239003939461,0.0,80.10984378045637,0.0,0,0,95.21372793373058
humid,2023-08-15,1,B4,0.0,0.0,383.1404981414232,0.0,37.89713018625344,-421.03762832767666,0.0,80.10984378045637,0.0,0,0,0.0
humid,2023-08-15,1,B5,750.0,605.7165,0.0,0.0,0.0,597.4973219178082,0.0,,0.0,0,0,597.4973219178082
humid,2023-08-15,1,B6,1100.0,1209.021,0.0,0.0,0.0,1209.021,0.0,,0.0,0,0,1209.021
humid,2023-08-15,2,B1,0.0,0.0,393.9225207162181,0.0,44.580589528528435,-438.50311024474655,0.0,81.78583926940338,0.0,0,0,0.0
humid,2023-08-15,2,B2,730.0752167519062,1006.1687109437041,377.9801330700293,49.27342161326483,67.3570931830489,511.55806307736106,9.908595649901326,89.4483100580749,4.448310058074895,1,2,950.0611733221076
humid,2023-08-15,2,B3,88.682669294882,95.21372793373058,393.9225207162181,0.0,44.580589528528435,-343.28938231101597,0.0,81.78583926940338,0.0,0,0,95.21372793373058
humid,2023-08-15,2,B4,0.0,0.0,393.9225207162181,0.0,44.580589528528435,-438.50311024474655,0.0,81.78583926940338,0.0,0,0,0.0
humid,2023-08-15,2,B5,750.0,605.7165,5.134027777777778,0.0,0.0,592.3632941400305,0.0,,0.0,0,0,592.3632941400305
humid,2023-08-15,2,B6,1100.0,1209.021,15.0,0.0,0.0,1194.021,0.0,,0.0,0,0,1194.021
humid,2023-08-16,0,B1,0.0,0.0,243.69280085814478,0.0,0.330779831320387,-244.02358068946518,0.0,71.58519522754328,0.0,0,0,0.0
humid,2023-08-16,0,B2,853.6078107674022,494.216715493702,240.1108761704313,0.03614564888732036,14.382490868859641,239.68720280552373,0.4518206110915045,86.11359631067174,1.1135963106717384,1,2,483.7107834949889
humid,2023-08-16,0,B3,262.4278752548908,112.92895884046239,242.27266629526133,0.0,3.5004023253030896,-132.84410978010206,0.0,77.24822033862763,0.0,1,2,111.17947090936312
humid,2023-08-16,0,B4,74.48638357724985,3.6804627949277706,243.3436527551932,0.013464687639527519,0.7812588663799312,-240.4579135142849,0.168308595494094,72.70287421035727,0.0,0,1,3.565667175180266
humid,2023-08-16,0,B5,850.0,271.467,3.0330555555555554,0.0,0.0,260.21476636225265,0.0,,0.0,0,0,260.21476636225265
humid,2023-08-16,0,B6,1000.0,540.8969999999999,15.0,0.0,0.0,525.8969999999999,0.0,,0.0,0,0,525.8969999999999
humid,2023-08-16,1,B1,0.0,0.0,241.4971405764285,0.0,0.12598381483123924,-241.62312439125975,0.0,70.69391810034581,0.0,0,0,0.0
humid,2023-08-16,1,B2,853.6078107674022,494.216715493702,238.87704774668072,0.01949275577841401,22.52533378106138,232.7948412101815,0.24365944723017513,93.74430251385365,8.744302513853654,1,0,474.4179656014412
humid,2023-08-16,1,B3,262.4278752548908,112.92895884046239,240.82845339542325,0.09406898232467174,3.198355922485518,-131.19191945977104,1.1758622790583968,77.84816228493276,0.0,0,0,110.43120493148871
humid,2023-08-16,1,B4,74.48638357724985,3.6804627949277706,240.9765105790168,0.0,2.886487276519678,-240.18253506060873,0.0,77.23101139180062,0.0,0,0,1.4405893306510222
humid,2023-08-16,1,B5,850.0,271.467,2.413194444444444,0.0,0.0,260.83462747336375,0.0,,0.0,0,0,260.83462747336375
humid,2023-08-16,1,B6,1000.0,540.8969999999999,15.0,0.0,0.0,525.8969999999999,0.0,,0.0,0,0,525.8969999999999
humid,2023-08-16,2,B1,0.0,0.0,247.72612154426392,0.0,1.7712144434502004,-249.4973359877141,0.0,72.1732359817009,0.0,0,0,0.0
humid,2023-08-16,2,B2,853.6078107674022,494.216715493702,240.5298934133589,3.3685769456596617,19.45509833707077,230.86314679761264,3.571434420758759,85.9360653290268,0.9360653290268033,1,2,480.3604827853268
humid,2023-08-16,2,B3,262.4278752548908,112.92895884046239,244.48735306539854,0.0,6.252066078792275,-137.8104603037284,0.0,76.10053514393168,0.0,1,2,111.6868756839857
humid,2023-08-16,2,B4,74.48638357724985,3.6804627949277706,247.72612154426392,0.0,1.7712144434502004,-245.81687319278635,0.0,72.1732359817009,0.0,0,0,3.680462794927763
humid,2023-08-16,2,B5,850.0,271.467,5.607152777777777,0.0,0.0,257.6406691400304,0.0,,0.0,0,0,257.6406691400304
humid,2023-08-16,2,B6,1000.0,540.8969999999999,15.0,0.0,0.0,525.8969999999999,0.0,,0.0,0,0,525.8969999999999
humid,2023-08-17,0,B1,0.0,0.0,6095.210733615982,0.0,18.72661069237183,-6113.937344308353,0.0,75.2996656894633,0.0,0,0,0.0
